pat_id, title, USPA#, kind_code, date, serial#, series_code, field_date, us_class, pub_class, int_class, assignee, city, state
pat3436, Photovoltaic micro-concentrator modules, 20080121269, A1, May 29  2008, 895018, 11, August 22  2007, 136/246 ; 136/259; 156/60; 257/E31.128, 136/246 ; 136/259; 156/60, H01L 31/0232 20130101; H01L 31/0522 20130101; Y02E 10/52 20130101, , , 
pat3437, PORTABLE POWER PACK, 20080121268, A1, May 29  2008, 564521, 11, November 29  2006, 136/246, 136/246, G21H 1/12 20130101; G21Y 2002/201 20130101; G21Y 2004/30 20130101; H02N 6/00 20130101, , , 
pat3438, INTEGRATED PHOTOVOLTAIC ROOFING COMPONENT AND PANEL, 20080121267, A1, May 29  2008, 014058, 12, January 14  2008, 136/245 ; 136/244, 136/245 ; 136/244, E04D 5/00 20130101; H01L 31/048 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/14 20130101; Y02E 10/50 20130101, , , 
pat3439, Cementitious Solar Trough, 20080121226, A1, May 29  2008, 535373, 11, September 26  2006, 126/684 ; 126/692, 126/684 ; 126/692, F24J 2/1057 20130101; Y02E 10/40 20130101, , , 
pat3440, LOAD LOCK CHAMBER WITH HEATER IN TUBE, 20080118236, A1, May 22  2008, 782290, 11, July 24  2007, 392/411 ; 392/416; 392/423, 392/411 ; 392/416; 392/423, H01L 21/67201 20130101; C23C 16/54 20130101; H01L 21/67115 20130101, , , 
pat3441, Micro-nanostructured films for high efficiency thermal light emitters, 20080116779, A1, May 22  2008, 602828, 11, November 20  2006, 313/110 ; 250/338.1, 313/110 ; 250/338.1, F21V 13/08 20130101; H01K 1/14 20130101; H01K 1/26 20130101; H01K 1/32 20130101; H01K 1/325 20130101; H01K 3/005 20130101; H01K 7/00 20130101, , , 
pat3442, Multi-mode rain sensor, 20080116379, A1, May 22  2008, 901106, 11, September 14  2007, 250/341.1 ; 250/221; 250/349, 250/341.1 ; 250/349; 250/221, B60S 1/0822 20130101; B60S 1/0837 20130101; G01N 21/552 20130101, , , 
pat3444, Method and devices for generating energy from photovoltaics and temperature differentials, 20080115820, A1, May 22  2008, 009533, 12, January 19  2008, 136/243, 136/243, A01D 34/82 20130101; A01D 69/00 20130101; H01L 35/30 20130101, , , 
pat3445, ADJUSTABLE HEIGHT PLANTER WITH AN OPTIONAL WATERFALL  AND/OR AN ADJUSTABLE IRRIGATION SYSTEM FOR CONTROLLABLY WATERING THE PLANTER AND SURROUNDING TERRAIN, 20080115414, A1, May 22  2008, 868534, 11, October 8  2007, 47/66.6 ; 47/39, 47/66.6 ; 47/39, A01G 9/022 20130101; A01G 27/003 20130101, , , 
pat3446, Ventilated photovoltaic module frame, 20080110493, A1, May 15  2008, 983543, 11, November 9  2007, 136/251, 136/251, F24J 2/5211 20130101; F24J 2/5245 20130101; F24J 2/5262 20130101; F24J 2002/4665 20130101; H01L 31/0482 20130101; H01L 31/052 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat3447, PHOTOVOLTAIC CONNECTION SYSTEM, 20080110490, A1, May 15  2008, 559979, 11, November 15  2006, 136/248, 136/248, H01L 31/0485 20130101; H01L 31/0486 20130101; Y02E 10/50 20130101, , , 
pat3448, Very High Efficiency Multi-Junction Solar Spectrum Integrator Cells  and the Corresponding System and Method, 20080110489, A1, May 15  2008, 559893, 11, November 14  2006, 136/246, 136/246, H01L 21/02395 20130101; H01L 21/02463 20130101; H01L 21/02477 20130101; H01L 21/02502 20130101; H01L 21/0251 20130101; H01L 21/0256 20130101; H01L 31/032 20130101; H01L 31/055 20130101; H01L 31/065 20130101; H01L 31/0687 20130101; H01L 31/0693 20130101; H01L 31/18 20130101; Y02E 10/50 20130101; Y02E 10/544 20130101, , , 
pat3449, CAPACITIVE SENSING FOR WASHROOM FIXTURE, 20080109956, A1, May 15  2008, 877469, 11, October 23  2007, 4/623, 4/623, E03C 1/057 20130101, , , 
pat3450, OPTICAL-BASED SENSING DEVICES, 20080108885, A1, May 8  2008, 925272, 11, October 26  2007, 600/317, 600/317, A61B 5/0031 20130101; A61B 5/076 20130101; A61B 5/14532 20130101; A61B 5/14552 20130101; A61B 5/1459 20130101; A61B 5/6861 20130101; A61B 2560/0219 20130101; A61B 2562/12 20130101; G01N 21/552 20130101; G01N 21/6428 20130101; G01N 21/648 20130101; G01N 21/77 20130101; G01N 21/7703 20130101; G01N 33/54373 20130101; G01N 2021/7773 20130101; G01N 2021/7783 20130101; G01N 2021/7786 20130101, , , 
pat3451, Photovoltaic DC-to-AC power converter and control method, 20080106921, A1, May 8  2008, 006472, 12, January 2  2008, 363/131, 363/131, H02J 7/35 20130101; H02M 7/537 20130101; Y02E 10/566 20130101; Y02E 10/58 20130101, , , 
pat3452, METHOD FOR ANALYZING A SAMPLE ON A TEST ELEMENT AND ANALYSIS SYSTEM FOR SAME, 20080106730, A1, May 8  2008, 848779, 11, August 31  2007, 356/73 ; 356/446, 356/073 ; 356/446, G01N 21/8483 20130101, , , 
pat3453, DAYLIGHT-READABLE DIGITAL PANEL METER WITH AUTO-BRIGHTNESS ADJUSTING LED DISPLAY, 20080106251, A1, May 8  2008, 933782, 11, November 1  2007, 324/114 ; 315/150, 324/114 ; 315/150, G09F 9/302 20130101; G09F 9/33 20130101, , , 
pat3454, Electronic Devices for Luggage, 20080105507, A1, May 8  2008, 970895, 11, January 8  2008, 190/18A, 190/018.00A, A45C 5/14 20130101; A45C 13/262 20130101; A45C 13/28 20130101; A45C 15/00 20130101, , , 
pat3455, Closely Spaced  High-Aspect Extruded Gridlines, 20080102558, A1, May 1  2008, 555479, 11, November 1  2006, 438/98, 438/98, B29C 47/0021 20130101; B29C 47/0023 20130101; B29C 47/0052 20130101; B29C 47/062 20130101; B29C 47/065 20130101; B29C 47/145 20130101; H01L 31/022425 20130101; H01M 14/005 20130101; Y02E 10/50 20130101, , , 
pat3456, HYBRID VEHICLE WITH ADJUSTABLE MODULAR SOLAR PANEL TO INCREASE CHARGE GENERATION, 20080100258, A1, May 1  2008, 969144, 11, January 3  2008, 320/101, 320/101, B60L 8/00 20130101; H01M 10/465 20130101; Y02E 60/12 20130101; Y02T 10/7083 20130101, , , 
pat3457, Extruded Structure With Equilibrium Shape, 20080099953, A1, May 1  2008, 555496, 11, November 1  2006, 264/176.1 ; 425/197, 264/176.1 ; 425/197, B29C 47/0023 20130101; B29C 47/0052 20130101; B29C 47/062 20130101; B29C 47/065 20130101; B29C 49/061 20130101; B81B 2203/0376 20130101; B81C 1/00634 20130101; B81C 99/0015 20130101, , , 
pat3458, Semiconductor Device and Manufacturing Method of the Same, 20080099878, A1, May 1  2008, 884016, 11, February 7  2006, 257/530 ; 257/E21.476; 257/E29.166; 438/600, 257/530 ; 438/600; 257/E29.166; 257/E21.476, G11C 13/0014 20130101; G11C 13/004 20130101; G11C 2013/0042 20130101; G11C 2213/77 20130101; G11C 2213/79 20130101; H01L 27/283 20130101, , , 
pat3460, AUTOMATED DISPENSER SENSOR ARRANGEMENT, 20080099495, A1, May 1  2008, 971372, 11, January 9  2008, 221/10, 221/010, A47K 10/36 20130101; H03K 17/943 20130101; H03K 2017/9455 20130101; H03K 2217/94108 20130101, , , 
pat3461, ENDPOINT DETECTION FOR PHOTOMASK ETCHING, 20080099436, A1, May 1  2008, 844868, 11, August 24  2007, 216/60 ; 156/345.25, 216/60 ; 156/345.25, G03F 1/80 20130101; H01J 37/32935 20130101; H01J 37/32963 20130101, , , 
pat3462, ENDPOINT DETECTION FOR PHOTOMASK ETCHING, 20080099435, A1, May 1  2008, 844838, 11, August 24  2007, 216/60, 216/60, G03F 1/80 20130101; H01J 37/32935 20130101; H01J 37/32963 20130101, , , 
pat3463, Flexible Photovoltaic Array With Integrated Wiring And Control Circuitry  And Associated Methods, 20080099062, A1, May 1  2008, 877625, 11, October 23  2007, 136/248 ; 136/244, 136/248 ; 136/244, H01L 31/02008 20130101; H01L 31/048 20130101; Y02E 10/50 20130101, , , 
pat3464, Apparatus And Method For Calculating Aiming Point Information, 20080098640, A1, May 1  2008, 579119, 10, November 12  2004, 42/122, 42/122, F41G 1/38 20130101; F41G 1/473 20130101; F41G 3/06 20130101; F41G 3/08 20130101; G02B 23/14 20130101; G02B 27/32 20130101, , , 
pat3465, Switching device and method  in particular for photovoltaic generators, 20080094867, A1, April 24  2008, 904404, 11, September 27  2007, 363/56.05, 363/56.05, H02H 7/1222 20130101, , , 
pat3466, VEHICULAR EXTERIOR MIRROR, 20080094685, A1, April 24  2008, 957755, 11, December 17  2007, 359/267 ; 359/839; 362/540, 359/267 ; 359/839; 362/540, B32B 17/06 20130101; B32B 17/10036 20130101; B32B 17/10697 20130101; B60Q 1/2665 20130101; B60R 1/088 20130101; B60R 1/1207 20130101; C09K 9/02 20130101; C09K 2211/1007 20130101; C09K 2211/1011 20130101; C09K 2211/1014 20130101; C09K 2211/1029 20130101; C09K 2211/1033 20130101; C09K 2211/1037 20130101; G02F 1/15 20130101; G02F 1/1521 20130101; G02F 1/155 20130101; G02F 2001/1502 20130101; G02F 2001/151 20130101; G02F 2001/1512 20130101; G02F 2001/1515 20130101; G02F 2201/58 20130101; G02F 2202/022 20130101, , , 
pat3467, VEHICULAR SIGNAL MIRROR, 20080094684, A1, April 24  2008, 954982, 11, December 12  2007, 359/267 ; 359/839; 362/540, 359/267 ; 359/839; 362/540, B32B 17/06 20130101; B32B 17/10036 20130101; B32B 17/10293 20130101; B60J 3/04 20130101; B60Q 1/00 20130101; B60Q 1/2665 20130101; B60R 1/04 20130101; B60R 1/082 20130101; B60R 1/088 20130101; B60R 1/1207 20130101; B60R 2001/1215 20130101; E06B 2009/2464 20130101; G02F 1/15 20130101; G02F 1/1523 20130101; G02F 1/1525 20130101; H04L 2012/285 20130101, , , 
pat3468, Method and Apparatus for Powering Remote Devices, 20080094234, A1, April 24  2008, 876587, 11, October 22  2007, 340/635 ; 340/657, 340/635 ; 340/657, G01D 21/00 20130101, , , 
pat3469, Modular Sprayer, 20080093476, A1, April 24  2008, 957732, 11, December 17  2007, 239/72 ; 239/71, 239/072 ; 239/071, A62C 11/00 20130101; B05B 1/3046 20130101; B05B 7/2443 20130101; B05B 9/0861 20130101; B05B 11/3011 20130101; B05B 11/3042 20130101; B05B 11/3045 20130101; B05B 11/3095 20130101; B05B 15/005 20130101, , , 
pat3470, Ammonia nanosensors  and environmental control system, 20080093226, A1, April 24  2008, 636360, 11, December 8  2006, 205/775 ; 204/400; 204/406; 204/431; 977/742, 205/775 ; 204/400; 204/431; 204/406; 977/742, G01N 27/127 20130101; G01N 27/4146 20130101, , , 
pat3472, Systems and methods for selective deposition of graded materials on continuously fed objects, 20080092814, A1, April 24  2008, 585295, 11, October 23  2006, 118/715 ; 118/504; 427/248.1; 427/255.28; 427/282; 427/569, 118/715 ; 427/282; 427/248.1; 427/255.28; 427/569; 118/504, C23C 14/042 20130101; C23C 14/044 20130101; C23C 14/562 20130101; C23C 16/042 20130101; C23C 16/545 20130101, , , 
pat3473, Systems  methods and financial instruments for renewable energy consumer premises equipment financing, 20080091626, A1, April 17  2008, 653167, 11, January 12  2007, 705/412 ; 340/870.02; 705/35, 705/412 ; 340/870.02; 705/35, G06Q 40/00 20130101; G06Q 40/02 20130101; G06Q 50/06 20130101, , , 
pat3474, Billing and payment methods and systems enabling consumer premises equipment, 20080091625, A1, April 17  2008, 653052, 11, January 12  2007, 705/412, 705/412, G01D 4/004 20130101; G06Q 50/06 20130101; Y02B 90/242 20130101; Y04S 20/322 20130101; Y04S 20/44 20130101, , , 
pat3475, Methods  systems and financial instruments for financing renewable energy consumer premises equipment, 20080091590, A1, April 17  2008, 653325, 11, January 12  2007, 705/38 ; 700/286; 700/291; 700/295, 705/38 ; 700/286; 700/291; 700/295, G06Q 40/025 20130101; G06Q 40/06 20130101; G06Q 50/06 20130101; Y04S 10/54 20130101; Y04S 10/58 20130101, , , 
pat3476, Method for underwriting the financing of solar consumer premises equipment, 20080091589, A1, April 17  2008, 652712, 11, January 12  2007, 705/38, 705/38, G06Q 40/025 20130101; G06Q 40/08 20130101; G06Q 50/06 20130101; Y04S 10/54 20130101; Y04S 10/58 20130101, , , 
pat3477, Systems and methods of reducing financing costs for renewable energy consumer premises equipment, 20080091581, A1, April 17  2008, 653044, 11, January 12  2007, 705/35, 705/35, G06Q 40/00 20130101; G06Q 40/02 20130101, , , 
pat3478, Methods for cost reduction and underwriting considerations for financing renewable energy consumer premises equipment (CPE), 20080091580, A1, April 17  2008, 653043, 11, January 12  2007, 705/35, 705/35, G06Q 40/00 20130101; G06Q 40/02 20130101, , , 
pat3479, POLYMIDE SUBSTRATE BONDED TO OTHER SUBSTRATE, 20080089637, A1, April 17  2008, 865537, 11, October 1  2007, 385/14 ; 451/37, 385/014 ; 451/037, G02B 6/30 20130101; H01L 31/0392 20130101; Y02E 10/50 20130101, , , 
pat3480, Dock light, 20080089057, A1, April 17  2008, 546191, 11, October 11  2006, 362/145 ; 362/183, 362/145 ; 362/183, E02B 3/20 20130101; F21S 8/02 20130101; F21S 9/037 20130101; F21Y 2101/02 20130101; Y02B 10/10 20130101, , , 
pat3482, Railing section with adjustable fence members, 20080087874, A1, April 17  2008, 546773, 11, October 12  2006, 256/67, 256/67, E04F 2011/1876 20130101; E04H 17/16 20130101, , , 
pat3483, Thermally excited near-field source, 20080087825, A1, April 17  2008, 519393, 11, September 12  2006, 250/341.1, 250/341.1, B82Y 15/00 20130101; B82Y 20/00 20130101; B82Y 35/00 20130101; G01Q 60/22 20130101, , , 
pat3484, PHOTOVOLTAIC ARRAY FOR CONCENTRATED SOLAR ENERGY GENERATOR, 20080087321, A1, April 17  2008, 759255, 11, June 7  2007, 136/246 ; 249/187.1, 136/246 ; 249/187.1, F24J 2/38 20130101; F24J 2/4625 20130101; F24J 2/542 20130101; H01L 31/0422 20130101; H01L 31/0522 20130101; Y02E 10/52 20130101, , , 
pat3485, Photovoltaic array, 20080087320, A1, April 17  2008, 953924, 11, December 11  2007, 136/244 ; 136/252; 136/291; 52/173.3, 136/244 ; 136/252; 136/291; 052/173.3, Y02E 10/47 20130101; Y02E 10/50 20130101; F24J 2/5207 20130101; F24J 2/5209 20130101; F24J 2/5241 20130101; F24J 2/5258 20130101; F24J 2002/0046 20130101; F24J 2002/4665 20130101; F24J 2002/5218 20130101; H01L 31/042 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; H01L 31/05 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101, , , 
pat3486, Solar Installation System, 20080087275, A1, April 17  2008, 549780, 11, October 16  2006, 126/623, 126/623, F24J 2/5235 20130101; F24J 2/5245 20130101; F24J 2/5258 20130101; F24J 2/526 20130101; F24J 2002/4669 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat3487, SYNCHRONIZED SOLAR CONCENTRATOR ARRAY, 20080087274, A1, April 17  2008, 757004, 11, June 1  2007, 126/600, 126/600, F24J 2/08 20130101; F24J 2/10 20130101; F24J 2/38 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101, , , 
pat3488, LOAD LOCK CHAMBER WITH DECOUPLED SLIT VALVE DOOR SEAL COMPARTMENT, 20080087214, A1, April 17  2008, 782267, 11, July 24  2007, 118/50, 118/050, H01L 21/67126 20130101; H01L 21/67201 20130101, , , 
pat3489, Composite Hybrid Panel  or Building Element for Combined Heating  Cooling  Ventilating and Air-Conditioning, 20080086981, A1, April 17  2008, 577295, 11, August 31  2005, 52/791.1 ; 165/48.1; 454/284; 52/747.1, 52/791.1 ; 165/48.1; 52/747.1; 454/284, F24F 5/0089 20130101; F24F 5/0092 20130101; F24F 13/068 20130101; F24J 3/086 20130101; F28F 3/12 20130101; Y02E 10/16 20130101, , , 
pat3490, Devices with internal flexibility sipes  including siped chambers for footwear, 20080086916, A1, April 17  2008, 802930, 11, May 25  2007, 36/103, 036/103, A43B 7/1425 20130101; A43B 7/1435 20130101; A43B 7/144 20130101; A43B 7/1445 20130101; A43B 13/189 20130101; A43B 13/20 20130101, , , 
pat3491, APPARATUS AND METHOD FOR THE REDUCTION OF PAIN USING VIBRATION  COLD AND DISTRACTIVE ELEMENTS, 20080086063, A1, April 10  2008, 867630, 11, October 4  2007, 601/46, 601/046, A61F 7/032 20130101; A61F 7/10 20130101; A61F 2007/0001 20130101; A61F 2007/0075 20130101; A61F 2007/0078 20130101; A61F 2007/0084 20130101; A61F 2007/0285 20130101; A61M 5/422 20130101, , , 
pat3494, Roofing panel, 20080083176, A1, April 10  2008, 905960, 11, October 5  2007, 52/173.3 ; 52/745.2, 52/173.3 ; 52/745.2, F24J 2/045 20130101; F24J 2/268 20130101; F24J 2/5205 20130101; F24J 2002/0092 20130101; H01L 31/0482 20130101; H01L 31/058 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02B 10/70 20130101; Y02E 10/44 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101; Y02E 10/60 20130101, , , 
pat3495, Devices with internal flexibility sipes  including siped chambers for footwear, 20080083140, A1, April 10  2008, 802033, 11, May 18  2007, 36/140 ; 36/114; 36/29, 036/140 ; 036/114; 036/029, A42B 3/064 20130101; A42B 3/121 20130101; A43B 3/0005 20130101; A43B 7/142 20130101; A43B 7/1425 20130101; A43B 7/1435 20130101; A43B 7/144 20130101; A43B 7/24 20130101; A43B 13/14 20130101; A43B 13/187 20130101; A43B 13/189 20130101; A43B 13/203 20130101; A63B 49/02 20130101; A63B 53/04 20130101; A63B 53/12 20130101; A63B 59/0014 20130101; A63B 59/0092 20130101; A63B 71/12 20130101; A63B 71/146 20130101; A63B 2071/1233 20130101; A63B 2071/1241 20130101; A63B 2071/125 20130101; A63B 2071/1258 20130101; A63B 2071/1266 20130101; A63B 2209/08 20130101; B29D 22/04 20130101; B60C 1/0016 20121231; B60C 9/18 20130101; B60C 11/00 20130101; B60C 19/00 20130101, , , 
pat3496, Sports audio player and two-way voice/data communication device, 20080080734, A1, April 3  2008, 906662, 11, October 3  2007, 381/386, 381/386, H04R 1/021 20130101; H04R 1/025 20130101; H04R 1/028 20130101; H04R 2420/07 20130101, , , 
pat3497, Wireless sensor device, 20080079565, A1, April 3  2008, 902718, 11, September 25  2007, 340/539.12 ; 340/539.1, 340/539.12 ; 340/539.1, A61B 5/0031 20130101; A61B 5/07 20130101; A61B 2560/0219 20130101, , , 
pat3498, Mechanical/Thermo-Voltaic Solar Power System, 20080078435, A1, April 3  2008, 851882, 11, September 7  2007, 136/206, 136/206, F03G 6/065 20130101; F03G 6/068 20130101; Y02E 10/46 20130101, , , 
pat3501, Auto dimming vehicle mirror, 20080068717, A1, March 20  2008, 986467, 11, November 21  2007, 359/608 ; 359/604, 359/608 ; 359/604, B60R 1/088 20130101, , , 
pat3502, ELETRICALLY-POWERED PROGRAMMABLE PACKAGE DEPOSIT ENCLOSURE, 20080067227, A1, March 20  2008, 760381, 11, June 8  2007, 232/17 ; 320/101; 340/569, 232/017 ; 320/101; 340/569, A47G 29/22 20130101; A47G 29/30 20130101; A47G 2029/145 20130101; A47G 2029/148 20130101; H02J 7/355 20130101, , , 
pat3503, METHOD AND APPARATUS FOR REDUCING PLASMA-INDUCED DAMAGE IN A SEMICONDUCTOR DEVICE, 20080066866, A1, March 20  2008, 531959, 11, September 14  2006, 156/345.43, 156/345.43, H01J 37/32541 20130101; H01L 21/67069 20130101; H01L 21/6875 20130101, , , 
pat3504, Light-weight photovoltaic system, 20080066801, A1, March 20  2008, 901313, 11, September 17  2007, 136/251, 136/251, F24J 2/4614 20130101; F24J 2/5241 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02E 10/47 20130101; Y02E 10/52 20130101, , , 
pat3506, Component Monitoring System, 20080065290, A1, March 13  2008, 755881, 11, May 31  2007, 701/31.4, 701/029, G01L 17/00 20130101; G07C 5/008 20130101; G07C 5/085 20130101; H04Q 9/00 20130101, , , 
pat3508, DEVICES AND METHODS FOR PATTERN GENERATION BY INK LITHOGRAPHY, 20080055581, A1, March 6  2008, 675659, 11, February 16  2007, 355/95 ; 430/319; 430/320; 430/322; 430/5, 355/095 ; 430/322, B82Y 10/00 20130101; B82Y 40/00 20130101; G03F 1/14 20130101; G03F 7/0002 20130101; H01L 51/0017 20130101, , , 
